league_key,year,week,team_key,31,32,33,34,35,36,37,48,49,50,51,52,53,54,55,56,67,68,69,70,71,72,73,74,75,76,77,82
406.l.231515,2021,1,406.l.231515.t.9,33.0,3.0,1.0,0.0,1.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,430.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
406.l.231515,2021,1,406.l.231515.t.10,38.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
406.l.231515,2021,1,406.l.231515.t.11,20.0,2.0,1.0,1.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,424.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
406.l.231515,2021,2,406.l.231515.t.1,13.0,1.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,189.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
406.l.231515,2021,2,406.l.231515.t.10,27.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,419.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
406.l.231515,2021,2,406.l.231515.t.2,26.0,2.0,1.0,0.0,0.0,0.0,1.0,173.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,383.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
406.l.231515,2021,2,406.l.231515.t.8,6.0,4.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,336.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
406.l.231515,2021,2,406.l.231515.t.3,25.0,1.0,3.0,0.0,2.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,348.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,2,406.l.231515.t.7,33.0,3.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
406.l.231515,2021,2,406.l.231515.t.4,36.0,1.0,2.0,0.0,1.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,481.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
406.l.231515,2021,2,406.l.231515.t.6,18.0,3.0,2.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,354.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
406.l.231515,2021,2,406.l.231515.t.5,30.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,407.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
406.l.231515,2021,2,406.l.231515.t.9,11.0,2.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,328.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
406.l.231515,2021,2,406.l.231515.t.11,29.0,4.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,391.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
406.l.231515,2021,2,406.l.231515.t.12,26.0,2.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,425.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
406.l.231515,2021,3,406.l.231515.t.1,0.0,5.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,162.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
406.l.231515,2021,3,406.l.231515.t.4,13.0,2.0,3.0,0.0,1.0,0.0,1.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
406.l.231515,2021,3,406.l.231515.t.2,17.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,285.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
406.l.231515,2021,3,406.l.231515.t.5,17.0,3.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,296.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
406.l.231515,2021,3,406.l.231515.t.3,34.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,407.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
406.l.231515,2021,3,406.l.231515.t.11,9.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,193.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
406.l.231515,2021,3,406.l.231515.t.6,21.0,1.0,2.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,290.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
406.l.231515,2021,3,406.l.231515.t.8,22.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,252.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
406.l.231515,2021,3,406.l.231515.t.7,30.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,453.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
406.l.231515,2021,3,406.l.231515.t.9,30.0,1.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,353.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,3,406.l.231515.t.10,13.0,3.0,2.0,2.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,361.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
406.l.231515,2021,3,406.l.231515.t.12,24.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,268.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
406.l.231515,2021,4,406.l.231515.t.1,27.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,355.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
406.l.231515,2021,4,406.l.231515.t.8,19.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,381.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,4,406.l.231515.t.2,7.0,5.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,254.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
406.l.231515,2021,4,406.l.231515.t.7,24.0,1.0,1.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,373.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,4,406.l.231515.t.3,17.0,4.0,1.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,294.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
406.l.231515,2021,4,406.l.231515.t.12,23.0,3.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,406.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
406.l.231515,2021,4,406.l.231515.t.4,27.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,485.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
406.l.231515,2021,4,406.l.231515.t.10,17.0,3.0,0.0,2.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,203.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
406.l.231515,2021,4,406.l.231515.t.5,21.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,341.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,4,406.l.231515.t.6,0.0,3.0,4.0,1.0,0.0,0.0,0.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,109.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
406.l.231515,2021,4,406.l.231515.t.9,28.0,3.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,234.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0
406.l.231515,2021,4,406.l.231515.t.11,14.0,4.0,0.0,2.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,351.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,5,406.l.231515.t.1,20.0,2.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,230.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
406.l.231515,2021,5,406.l.231515.t.5,17.0,4.0,1.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,288.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
406.l.231515,2021,5,406.l.231515.t.2,25.0,2.0,0.0,1.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
406.l.231515,2021,5,406.l.231515.t.11,21.0,2.0,1.0,1.0,0.0,1.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,273.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
406.l.231515,2021,5,406.l.231515.t.3,17.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,5,406.l.231515.t.10,22.0,3.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,367.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
406.l.231515,2021,5,406.l.231515.t.4,22.0,2.0,2.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,373.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,5,406.l.231515.t.8,22.0,3.0,0.0,1.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,5,406.l.231515.t.6,10.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,338.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
406.l.231515,2021,5,406.l.231515.t.7,20.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,252.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
406.l.231515,2021,5,406.l.231515.t.9,20.0,0.0,2.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,367.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,5,406.l.231515.t.12,27.0,1.0,0.0,1.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,391.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,6,406.l.231515.t.1,11.0,4.0,3.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,261.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
406.l.231515,2021,6,406.l.231515.t.7,3.0,2.0,2.0,1.0,0.0,0.0,0.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,353.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
406.l.231515,2021,6,406.l.231515.t.2,37.0,2.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,352.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,6,406.l.231515.t.12,20.0,5.0,0.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,309.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
406.l.231515,2021,6,406.l.231515.t.3,22.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,213.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
406.l.231515,2021,6,406.l.231515.t.9,29.0,2.0,1.0,1.0,1.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,335.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
406.l.231515,2021,6,406.l.231515.t.4,23.0,2.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,396.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,6,406.l.231515.t.5,11.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,228.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
406.l.231515,2021,6,406.l.231515.t.6,34.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,362.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
406.l.231515,2021,6,406.l.231515.t.11,34.0,0.0,0.0,1.0,1.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
406.l.231515,2021,6,406.l.231515.t.8,29.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
406.l.231515,2021,6,406.l.231515.t.10,14.0,4.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,277.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
406.l.231515,2021,7,406.l.231515.t.1,19.0,2.0,2.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,415.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
406.l.231515,2021,7,406.l.231515.t.11,23.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,302.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,7,406.l.231515.t.2,14.0,2.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
406.l.231515,2021,7,406.l.231515.t.3,3.0,4.0,3.0,2.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,311.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,7,406.l.231515.t.4,22.0,2.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,358.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
406.l.231515,2021,7,406.l.231515.t.7,33.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,442.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
406.l.231515,2021,7,406.l.231515.t.5,10.0,5.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,219.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
406.l.231515,2021,7,406.l.231515.t.8,13.0,2.0,2.0,1.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,299.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
406.l.231515,2021,7,406.l.231515.t.6,3.0,2.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,160.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
406.l.231515,2021,7,406.l.231515.t.12,30.0,1.0,0.0,2.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,295.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
406.l.231515,2021,7,406.l.231515.t.9,18.0,2.0,2.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,280.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
406.l.231515,2021,7,406.l.231515.t.10,10.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,430.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
406.l.231515,2021,8,406.l.231515.t.1,22.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,323.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
406.l.231515,2021,8,406.l.231515.t.12,22.0,4.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,324.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
406.l.231515,2021,8,406.l.231515.t.2,21.0,1.0,0.0,1.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,352.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,8,406.l.231515.t.9,16.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,278.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
406.l.231515,2021,8,406.l.231515.t.3,30.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,361.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,8,406.l.231515.t.6,11.0,2.0,1.0,1.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,262.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
406.l.231515,2021,8,406.l.231515.t.4,15.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,370.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
406.l.231515,2021,8,406.l.231515.t.11,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,213.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
406.l.231515,2021,8,406.l.231515.t.5,34.0,2.0,2.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
406.l.231515,2021,8,406.l.231515.t.10,7.0,1.0,1.0,0.0,0.0,0.0,0.0,85.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,309.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
406.l.231515,2021,8,406.l.231515.t.7,6.0,6.0,0.0,1.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,228.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
406.l.231515,2021,8,406.l.231515.t.8,10.0,4.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,306.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
406.l.231515,2021,9,406.l.231515.t.1,22.0,3.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,194.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
406.l.231515,2021,9,406.l.231515.t.3,31.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,318.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
406.l.231515,2021,9,406.l.231515.t.2,6.0,1.0,3.0,0.0,1.0,0.0,0.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
406.l.231515,2021,9,406.l.231515.t.10,13.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,237.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
406.l.231515,2021,9,406.l.231515.t.4,17.0,3.0,0.0,1.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,247.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
406.l.231515,2021,9,406.l.231515.t.12,9.0,5.0,3.0,1.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,272.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
